movieId,release_year,type,score,platform
ns2451,2014,tv show,1.0,netflix
ns2452,2018,movie,2.0,netflix
ns2453,2017,tv show,4.5,netflix
ns2454,2017,tv show,4.0,netflix
ns2455,2017,movie,4.0,netflix
ns2456,2016,movie,4.0,netflix
ns2457,2019,movie,4.0,netflix
ns2458,2018,movie,5.0,netflix
ns2459,2020,movie,5.0,netflix
ns2460,2020,tv show,2.0,netflix
ns2461,1999,movie,4.0,netflix
ns2462,2018,tv show,4.0,netflix
ns2463,2020,tv show,3.5,netflix
ns2464,2014,movie,2.0,netflix
ns2465,2015,movie,4.0,netflix
ns2466,2020,movie,3.5,netflix
ns2467,2016,tv show,4.0,netflix
ns2468,2019,movie,4.0,netflix
ns2469,2020,movie,3.5,netflix
ns2470,2019,movie,5.0,netflix
ns2471,2019,tv show,3.0,netflix
ns2472,2019,movie,0.5,netflix
ns2473,2020,tv show,3.0,netflix
ns2474,2019,tv show,5.0,netflix
ns2475,2020,movie,4.0,netflix
ns2476,2020,movie,3.0,netflix
ns2477,2020,tv show,5.0,netflix
ns2478,2019,movie,4.0,netflix
ns2479,2018,movie,2.0,netflix
ns2480,2020,movie,2.5,netflix
ns2481,2020,tv show,4.0,netflix
ns2482,2018,movie,3.0,netflix
ns2483,1981,movie,5.0,netflix
ns2484,1996,movie,1.0,netflix
ns2485,1982,movie,2.5,netflix
ns2486,2019,movie,4.0,netflix
ns2487,2020,tv show,4.0,netflix
ns2488,1979,movie,5.0,netflix
ns2489,1984,movie,3.0,netflix
ns2490,1985,movie,5.0,netflix
ns2491,1981,movie,4.5,netflix
ns2492,1973,movie,3.0,netflix
ns2493,1976,movie,4.0,netflix
ns2494,2010,movie,5.0,netflix
ns2495,2020,movie,4.0,netflix
ns2496,2020,tv show,2.5,netflix
ns2497,2014,movie,4.0,netflix
ns2498,2010,movie,5.0,netflix
ns2499,2020,movie,4.0,netflix
ns2500,2020,tv show,1.0,netflix
ns2501,2020,movie,4.5,netflix
ns2502,2006,movie,4.0,netflix
ns2503,2009,movie,3.0,netflix
ns2504,2012,movie,3.5,netflix
ns2505,2007,movie,4.5,netflix
ns2506,2008,movie,4.5,netflix
ns2507,2009,movie,3.5,netflix
ns2508,2020,tv show,5.0,netflix
ns2509,2020,tv show,4.0,netflix
ns2510,2006,movie,2.5,netflix
ns2511,2004,movie,3.0,netflix
ns2512,2012,movie,4.0,netflix
ns2513,2005,movie,3.0,netflix
ns2514,2019,movie,1.0,netflix
ns2515,2020,tv show,2.5,netflix
ns2516,2020,tv show,2.5,netflix
ns2517,2019,movie,2.0,netflix
ns2518,2009,tv show,3.0,netflix
ns2519,2009,tv show,5.0,netflix
ns2520,2007,tv show,5.0,netflix
ns2521,2017,movie,3.0,netflix
ns2522,2019,movie,4.0,netflix
ns2523,2020,tv show,4.0,netflix
ns2524,2019,tv show,2.5,netflix
ns2525,2020,tv show,3.5,netflix
ns2526,2014,tv show,2.0,netflix
ns2527,2020,tv show,3.5,netflix
ns2528,2020,tv show,5.0,netflix
ns2529,2019,tv show,4.5,netflix
ns2530,2015,tv show,4.0,netflix
ns2531,2020,tv show,3.0,netflix
ns2532,2018,movie,2.5,netflix
ns2533,2019,movie,5.0,netflix
ns2534,2018,movie,3.0,netflix
ns2535,2020,movie,2.5,netflix
ns2536,2017,movie,4.0,netflix
ns2537,2018,movie,3.0,netflix
ns2538,2018,movie,5.0,netflix
ns2539,2018,movie,3.5,netflix
ns2540,2012,movie,4.0,netflix
ns2541,2020,movie,4.5,netflix
ns2542,2019,movie,5.0,netflix
ns2543,2020,tv show,2.0,netflix
ns2544,2020,movie,4.0,netflix
ns2545,2010,movie,2.0,netflix
ns2546,1994,movie,3.5,netflix
ns2547,2019,tv show,4.0,netflix
ns2548,2020,movie,5.0,netflix
ns2549,2020,tv show,5.0,netflix
ns2550,2020,movie,4.5,netflix
ns2551,2020,movie,1.5,netflix
ns2552,2020,tv show,4.0,netflix
ns2553,2020,tv show,5.0,netflix
ns2554,2020,tv show,3.0,netflix
ns2555,2020,tv show,2.5,netflix
ns2556,2016,movie,3.0,netflix
ns2557,2019,movie,4.0,netflix
ns2558,2020,tv show,4.5,netflix
ns2559,2018,movie,1.5,netflix
ns2560,2020,movie,5.0,netflix
ns2561,2020,movie,4.0,netflix
ns2562,2020,movie,2.0,netflix
ns2563,2019,movie,5.0,netflix
ns2564,2020,movie,5.0,netflix
ns2565,2019,movie,4.0,netflix
ns2566,2020,tv show,2.0,netflix
ns2567,2019,movie,4.5,netflix
ns2568,2020,movie,5.0,netflix
ns2569,2015,tv show,4.0,netflix
ns2570,2020,tv show,5.0,netflix
ns2571,2019,movie,3.0,netflix
ns2572,2013,movie,4.0,netflix
ns2573,2020,movie,0.5,netflix
ns2574,2020,movie,5.0,netflix
ns2575,2015,tv show,4.0,netflix
ns2576,2009,tv show,3.0,netflix
ns2577,2020,movie,2.5,netflix
ns2578,2018,movie,4.0,netflix
ns2579,2019,movie,2.0,netflix
ns2580,2020,movie,4.0,netflix
ns2581,2020,tv show,0.5,netflix
ns2582,2013,movie,3.5,netflix
ns2583,2008,movie,1.0,netflix
ns2584,2019,tv show,0.5,netflix
ns2585,2012,movie,4.0,netflix
ns2586,2019,tv show,5.0,netflix
ns2587,2014,tv show,3.0,netflix
ns2588,2020,movie,3.5,netflix
ns2589,2020,tv show,5.0,netflix
ns2590,2020,movie,3.0,netflix
ns2591,2019,tv show,4.0,netflix
ns2592,2020,movie,3.0,netflix
ns2593,2007,movie,5.0,netflix
ns2594,2020,movie,2.0,netflix
ns2595,2020,movie,2.0,netflix
ns2596,2020,movie,5.0,netflix
ns2597,2003,movie,4.0,netflix
ns2598,2020,movie,2.5,netflix
ns2599,2020,tv show,4.5,netflix
ns2600,2019,tv show,4.0,netflix
ns2601,2019,tv show,3.0,netflix
ns2602,2020,movie,4.0,netflix
ns2603,2020,tv show,4.0,netflix
ns2604,2020,tv show,5.0,netflix
ns2605,2020,movie,0.5,netflix
ns2606,2016,movie,5.0,netflix
ns2607,2020,tv show,2.0,netflix
ns2608,2019,movie,3.5,netflix
ns2609,2020,movie,3.5,netflix
ns2610,2020,tv show,3.5,netflix
ns2611,2019,movie,3.0,netflix
ns2612,2017,tv show,3.0,netflix
ns2613,2006,movie,3.0,netflix
ns2614,2016,movie,2.5,netflix
ns2615,2008,movie,4.0,netflix
ns2616,2011,movie,3.0,netflix
ns2617,2016,movie,4.0,netflix
ns2618,2017,movie,5.0,netflix
ns2619,2016,movie,3.5,netflix
ns2620,2010,movie,1.0,netflix
ns2621,2009,movie,1.5,netflix
ns2622,2005,movie,4.0,netflix
ns2623,2019,movie,3.0,netflix
ns2624,2012,movie,3.0,netflix
ns2625,2019,movie,1.5,netflix
ns2626,2020,movie,3.5,netflix
ns2627,2020,movie,3.5,netflix
ns2628,2020,tv show,4.0,netflix
ns2629,2020,tv show,3.0,netflix
ns2630,2020,movie,4.0,netflix
ns2631,2010,movie,3.5,netflix
ns2632,2017,tv show,5.0,netflix
ns2633,2005,movie,2.0,netflix
ns2634,2006,movie,3.5,netflix
ns2635,2011,movie,5.0,netflix
ns2636,2010,movie,3.0,netflix
ns2637,2009,movie,3.5,netflix
ns2638,2008,movie,4.0,netflix
ns2639,2009,movie,4.5,netflix
ns2640,2019,tv show,4.0,netflix
ns2641,2020,tv show,5.0,netflix
ns2642,2011,tv show,4.0,netflix
ns2643,2019,movie,4.0,netflix
ns2644,2020,tv show,3.0,netflix
ns2645,2020,movie,3.5,netflix
ns2646,2020,tv show,3.0,netflix
ns2647,2016,movie,4.0,netflix
ns2648,2019,movie,5.0,netflix
ns2649,2020,tv show,4.0,netflix
ns2650,2019,movie,5.0,netflix
ns2651,2020,movie,1.0,netflix
ns2652,2020,tv show,4.0,netflix
ns2653,2020,movie,1.0,netflix
ns2654,2018,movie,5.0,netflix
ns2655,2019,movie,4.0,netflix
ns2656,2019,movie,2.0,netflix
ns2657,2020,movie,5.0,netflix
ns2658,2020,tv show,4.0,netflix
ns2659,2006,tv show,1.0,netflix
ns2660,2020,tv show,1.5,netflix
ns2661,2018,tv show,4.0,netflix
ns2662,2020,tv show,4.0,netflix
ns2663,2020,tv show,3.5,netflix
ns2664,2020,movie,4.0,netflix
ns2665,2019,tv show,2.0,netflix
ns2666,2020,tv show,5.0,netflix
ns2667,2020,tv show,3.0,netflix
ns2668,2018,movie,4.0,netflix
ns2669,2020,movie,4.0,netflix
ns2670,2020,tv show,3.0,netflix
ns2671,2020,tv show,3.0,netflix
ns2672,2020,movie,3.0,netflix
ns2673,2020,movie,2.0,netflix
ns2674,2019,movie,4.0,netflix
ns2675,2019,movie,4.0,netflix
ns2676,2020,tv show,3.0,netflix
ns2677,2020,tv show,5.0,netflix
ns2678,2016,movie,5.0,netflix
ns2679,2015,movie,2.5,netflix
ns2680,2020,movie,5.0,netflix
ns2681,2015,movie,2.0,netflix
ns2682,2019,movie,3.0,netflix
ns2683,2018,movie,2.0,netflix
ns2684,2019,movie,5.0,netflix
ns2685,2020,tv show,3.5,netflix
ns2686,2020,movie,2.0,netflix
ns2687,2020,movie,0.5,netflix
ns2688,2018,movie,4.0,netflix
ns2689,2018,movie,5.0,netflix
ns2690,2019,movie,4.0,netflix
ns2691,2019,movie,4.0,netflix
ns2692,2020,tv show,5.0,netflix
ns2693,2020,movie,1.0,netflix
ns2694,2020,movie,5.0,netflix
ns2695,2019,movie,3.0,netflix
ns2696,2020,movie,3.5,netflix
ns2697,2019,tv show,5.0,netflix
ns2698,2020,movie,2.5,netflix
ns2699,2019,tv show,4.0,netflix
ns2700,2020,tv show,5.0,netflix
ns2701,2019,movie,3.5,netflix
ns2702,2010,movie,3.0,netflix
ns2703,2017,movie,5.0,netflix
ns2704,2019,movie,2.0,netflix
ns2705,2017,movie,2.5,netflix
ns2706,2019,movie,2.5,netflix
ns2707,2017,movie,2.5,netflix
ns2708,2019,movie,4.0,netflix
ns2709,2013,tv show,3.0,netflix
ns2710,2020,movie,0.5,netflix
ns2711,2019,tv show,4.0,netflix
ns2712,2020,movie,2.5,netflix
ns2713,2017,movie,3.0,netflix
ns2714,2020,movie,5.0,netflix
ns2715,2019,movie,4.0,netflix
ns2716,1990,movie,5.0,netflix
ns2717,2015,movie,4.5,netflix
ns2718,2012,movie,4.5,netflix
ns2719,2015,tv show,5.0,netflix
ns2720,2020,movie,2.0,netflix
ns2721,2008,movie,4.0,netflix
ns2722,1984,movie,3.0,netflix
ns2723,1998,movie,5.0,netflix
ns2724,1980,movie,4.0,netflix
ns2725,2013,movie,5.0,netflix
ns2726,1993,movie,3.0,netflix
ns2727,2014,movie,3.5,netflix
ns2728,2020,tv show,3.0,netflix
ns2729,2014,movie,5.0,netflix
ns2730,2005,movie,4.0,netflix
ns2731,2006,movie,3.0,netflix
ns2732,2001,movie,3.5,netflix
ns2733,2003,movie,4.0,netflix
ns2734,2016,movie,4.0,netflix
ns2735,1998,movie,4.0,netflix
ns2736,2015,movie,3.0,netflix
ns2737,2020,tv show,4.0,netflix
ns2738,2014,movie,3.0,netflix
ns2739,1987,movie,3.0,netflix
ns2740,2019,tv show,3.0,netflix
ns2741,1986,tv show,5.0,netflix
ns2742,2020,movie,3.5,netflix
ns2743,2020,tv show,4.0,netflix
ns2744,2020,tv show,3.5,netflix
ns2745,2017,movie,4.0,netflix
ns2746,2010,movie,3.0,netflix
ns2747,2020,tv show,4.0,netflix
ns2748,2014,movie,2.0,netflix
ns2749,2020,tv show,3.0,netflix
ns2750,2018,movie,4.0,netflix
ns2751,2020,movie,1.0,netflix
ns2752,2019,tv show,3.0,netflix
ns2753,2019,tv show,3.0,netflix
ns2754,2020,movie,3.0,netflix
ns2755,2016,movie,3.0,netflix
ns2756,2017,movie,3.0,netflix
ns2757,2019,movie,3.0,netflix
ns2758,2018,movie,4.5,netflix
ns2759,2019,movie,4.0,netflix
ns2760,2019,tv show,1.0,netflix
ns2761,2020,movie,4.5,netflix
ns2762,2020,tv show,2.0,netflix
ns2763,2019,movie,3.5,netflix
ns2764,2020,movie,4.0,netflix
ns2765,2019,tv show,4.0,netflix
ns2766,2019,tv show,3.0,netflix
ns2767,2020,movie,2.5,netflix
ns2768,2020,tv show,2.0,netflix
ns2769,2020,movie,4.0,netflix
ns2770,2019,movie,0.5,netflix
ns2771,2020,movie,5.0,netflix
ns2772,2020,movie,4.0,netflix
ns2773,2020,tv show,3.0,netflix
ns2774,2019,movie,3.5,netflix
ns2775,2020,tv show,3.0,netflix
ns2776,2019,movie,5.0,netflix
ns2777,2020,movie,4.0,netflix
ns2778,2020,tv show,3.0,netflix
ns2779,2019,movie,5.0,netflix
ns2780,2020,movie,3.0,netflix
ns2781,2018,movie,4.0,netflix
ns2782,2020,movie,3.0,netflix
ns2783,2020,movie,3.0,netflix
ns2784,2020,tv show,3.0,netflix
ns2785,2020,tv show,5.0,netflix
ns2786,2020,tv show,4.0,netflix
ns2787,2020,movie,3.0,netflix
ns2788,2020,tv show,2.0,netflix
ns2789,2020,tv show,3.5,netflix
ns2790,2017,movie,3.0,netflix
ns2791,2020,tv show,5.0,netflix
ns2792,2020,tv show,4.5,netflix
ns2793,2020,tv show,3.5,netflix
ns2794,2020,tv show,4.5,netflix
ns2795,2020,tv show,4.5,netflix
ns2796,2020,tv show,2.0,netflix
ns2797,2020,movie,4.0,netflix
ns2798,2020,tv show,4.5,netflix
ns2799,2019,movie,2.5,netflix
ns2800,2020,movie,3.0,netflix
ns2801,2020,movie,3.5,netflix
ns2802,2017,movie,3.5,netflix
ns2803,2020,tv show,4.0,netflix
ns2804,2017,movie,4.0,netflix
ns2805,2019,tv show,5.0,netflix
ns2806,2016,movie,3.5,netflix
ns2807,2020,movie,3.0,netflix
ns2808,2020,tv show,2.5,netflix
ns2809,2018,tv show,2.5,netflix
ns2810,2014,movie,3.0,netflix
ns2811,2019,movie,4.0,netflix
ns2812,2019,movie,5.0,netflix
ns2813,2019,movie,4.0,netflix
ns2814,2019,tv show,4.0,netflix
ns2815,2019,movie,3.0,netflix
ns2816,2020,movie,5.0,netflix
ns2817,2020,tv show,2.0,netflix
ns2818,2018,movie,4.0,netflix
ns2819,2020,tv show,5.0,netflix
ns2820,2020,movie,2.5,netflix
ns2821,2019,movie,4.0,netflix
ns2822,2020,tv show,4.0,netflix
ns2823,2020,movie,4.0,netflix
ns2824,2019,movie,4.0,netflix
ns2825,2020,tv show,4.0,netflix
ns2826,2020,tv show,3.5,netflix
ns2827,2020,tv show,3.5,netflix
ns2828,2020,tv show,5.0,netflix
ns2829,2020,movie,4.0,netflix
ns2830,2020,movie,3.0,netflix
ns2831,2020,movie,4.0,netflix
ns2832,2017,movie,5.0,netflix
ns2833,2017,movie,5.0,netflix
ns2834,2020,movie,3.0,netflix
ns2835,2019,movie,3.5,netflix
ns2836,2019,movie,5.0,netflix
ns2837,2020,movie,3.5,netflix
ns2838,2020,movie,4.0,netflix
ns2839,2020,tv show,2.0,netflix
ns2840,2016,movie,3.5,netflix
ns2841,2020,movie,3.0,netflix
ns2842,2020,tv show,3.5,netflix
ns2843,2019,movie,1.0,netflix
ns2844,2010,movie,2.0,netflix
ns2845,2019,movie,2.0,netflix
ns2846,2005,movie,4.5,netflix
ns2847,2016,tv show,4.0,netflix
ns2848,2018,movie,3.0,netflix
ns2849,2019,movie,4.0,netflix
ns2850,2020,movie,5.0,netflix
ns2851,2019,movie,1.0,netflix
ns2852,2019,movie,3.0,netflix
ns2853,2011,movie,2.5,netflix
ns2854,2020,movie,4.5,netflix
ns2855,2014,tv show,4.5,netflix
ns2856,2020,tv show,3.0,netflix
ns2857,2019,movie,5.0,netflix
ns2858,2020,tv show,4.0,netflix
ns2859,2019,movie,5.0,netflix
ns2860,2016,movie,4.0,netflix
ns2861,2011,movie,3.0,netflix
ns2862,2016,movie,3.0,netflix
ns2863,2017,movie,3.5,netflix
ns2864,2007,movie,3.0,netflix
ns2865,2020,movie,1.5,netflix
ns2866,2018,movie,4.5,netflix
ns2867,2019,movie,3.0,netflix
ns2868,2020,movie,4.0,netflix
ns2869,2019,tv show,2.5,netflix
ns2870,2019,movie,3.0,netflix
ns2871,2020,tv show,1.0,netflix
ns2872,2019,tv show,4.0,netflix
ns2873,2020,tv show,4.0,netflix
ns2874,2020,movie,3.0,netflix
ns2875,2020,tv show,5.0,netflix
ns2876,2020,tv show,4.0,netflix
ns2877,2019,movie,3.0,netflix
ns2878,2020,tv show,1.0,netflix
ns2879,2016,movie,4.0,netflix
ns2880,2015,movie,3.5,netflix
ns2881,2020,tv show,3.0,netflix
ns2882,2015,movie,3.5,netflix
ns2883,2016,movie,4.0,netflix
ns2884,2020,tv show,4.0,netflix
ns2885,2015,movie,4.0,netflix
ns2886,2014,movie,2.5,netflix
ns2887,2020,movie,5.0,netflix
ns2888,2019,movie,3.0,netflix
ns2889,2020,tv show,4.0,netflix
ns2890,2019,movie,3.0,netflix
ns2891,2018,tv show,2.0,netflix
ns2892,2020,tv show,3.0,netflix
ns2893,2020,tv show,4.0,netflix
ns2894,2020,tv show,4.0,netflix
ns2895,2020,tv show,3.0,netflix
ns2896,2020,movie,4.0,netflix
ns2897,2019,movie,3.5,netflix
ns2898,2020,movie,2.0,netflix
ns2899,2020,movie,3.5,netflix
ns2900,2012,movie,4.5,netflix
ns2901,2020,tv show,4.5,netflix
ns2902,2018,movie,1.0,netflix
ns2903,2008,tv show,3.5,netflix
ns2904,2015,movie,3.0,netflix
ns2905,2019,movie,1.0,netflix
ns2906,2015,movie,4.0,netflix
ns2907,2017,tv show,3.0,netflix
ns2908,2016,movie,1.0,netflix
ns2909,2016,movie,4.0,netflix
ns2910,2017,movie,5.0,netflix
ns2911,2017,tv show,3.0,netflix
ns2912,2019,movie,3.0,netflix
ns2913,2019,movie,4.0,netflix
ns2914,2017,movie,3.0,netflix
ns2915,2020,movie,4.5,netflix
ns2916,2010,movie,3.0,netflix
ns2917,2019,movie,4.5,netflix
ns2918,2020,tv show,3.0,netflix
ns2919,2018,movie,0.5,netflix
ns2920,2019,movie,5.0,netflix
ns2921,2021,tv show,3.0,netflix
ns2922,2020,tv show,4.5,netflix
ns2923,2019,tv show,2.5,netflix
ns2924,2019,tv show,4.5,netflix
ns2925,2015,movie,5.0,netflix
ns2926,2020,movie,3.5,netflix
ns2927,2018,tv show,4.0,netflix
ns2928,2020,movie,3.0,netflix
ns2929,2017,movie,5.0,netflix
ns2930,2020,movie,4.5,netflix
ns2931,2019,movie,2.0,netflix
ns2932,2018,tv show,2.0,netflix
ns2933,2018,movie,4.0,netflix
ns2934,2019,movie,1.5,netflix
ns2935,2019,movie,4.5,netflix
ns2936,2019,movie,2.0,netflix
ns2937,2018,movie,3.0,netflix
ns2938,2020,tv show,3.0,netflix
ns2939,2018,tv show,5.0,netflix
ns2940,2020,movie,3.0,netflix
ns2941,2019,movie,3.5,netflix
ns2942,2020,tv show,3.0,netflix
ns2943,2020,tv show,3.0,netflix
ns2944,2017,movie,5.0,netflix
ns2945,2020,tv show,3.0,netflix
ns2946,2020,tv show,4.0,netflix
ns2947,2014,movie,4.5,netflix
ns2948,2019,tv show,1.0,netflix
ns2949,2020,tv show,0.5,netflix
ns2950,2020,movie,4.5,netflix
ns2951,2020,movie,4.0,netflix
ns2952,2019,movie,4.5,netflix
ns2953,2020,movie,4.0,netflix
ns2954,2020,tv show,3.5,netflix
ns2955,2019,movie,4.0,netflix
ns2956,2020,movie,3.0,netflix
ns2957,2016,movie,5.0,netflix
ns2958,1994,movie,3.5,netflix
ns2959,2015,tv show,5.0,netflix
ns2960,2020,tv show,4.0,netflix
ns2961,2017,movie,4.5,netflix
ns2962,2018,movie,3.5,netflix
ns2963,2019,tv show,4.0,netflix
ns2964,2019,movie,5.0,netflix
ns2965,2020,movie,3.0,netflix
ns2966,2014,tv show,3.5,netflix
ns2967,2018,tv show,1.5,netflix
ns2968,2014,tv show,4.5,netflix
ns2969,2019,movie,3.5,netflix
ns2970,1999,movie,5.0,netflix
ns2971,2020,movie,5.0,netflix
ns2972,2020,tv show,3.5,netflix
ns2973,2016,movie,2.0,netflix
ns2974,2017,movie,4.0,netflix
ns2975,2020,tv show,4.0,netflix
ns2976,2020,movie,4.0,netflix
ns2977,2020,tv show,2.0,netflix
ns2978,2019,tv show,3.5,netflix
ns2979,2009,movie,4.0,netflix
ns2980,2020,tv show,4.0,netflix
ns2981,2020,tv show,3.0,netflix
ns2982,2018,movie,5.0,netflix
ns2983,2020,tv show,5.0,netflix
ns2984,2020,tv show,2.5,netflix
ns2985,2020,tv show,4.0,netflix
ns2986,2020,movie,5.0,netflix
ns2987,2019,movie,2.0,netflix
ns2988,2020,movie,3.0,netflix
ns2989,2017,movie,2.5,netflix
ns2990,2019,movie,4.0,netflix
ns2991,2015,movie,5.0,netflix
ns2992,2020,tv show,3.0,netflix
ns2993,2017,tv show,5.0,netflix
ns2994,2020,tv show,5.0,netflix
ns2995,2020,tv show,4.0,netflix
ns2996,2020,movie,2.0,netflix
ns2997,2020,movie,3.0,netflix
ns2998,2020,tv show,3.0,netflix
ns2999,2020,tv show,3.0,netflix
ns3000,2020,tv show,5.0,netflix
ns3001,2020,tv show,4.0,netflix
ns3002,2019,tv show,2.0,netflix
ns3003,2004,movie,4.0,netflix
ns3004,2020,movie,4.0,netflix
ns3005,2019,movie,3.5,netflix
ns3006,2011,tv show,3.0,netflix
ns3007,2019,movie,4.0,netflix
ns3008,2020,movie,2.5,netflix
ns3009,2013,movie,5.0,netflix
ns3010,2020,movie,2.0,netflix
ns3011,2020,tv show,4.5,netflix
ns3012,2020,tv show,4.5,netflix
ns3013,2020,tv show,2.5,netflix
ns3014,2019,tv show,4.5,netflix
ns3015,2019,movie,2.5,netflix
ns3016,2020,tv show,3.0,netflix
ns3017,2011,movie,4.0,netflix
ns3018,2019,movie,3.0,netflix
ns3019,2015,movie,2.0,netflix
ns3020,2019,movie,5.0,netflix
ns3021,2008,tv show,3.0,netflix
ns3022,2015,movie,4.0,netflix
ns3023,2018,movie,5.0,netflix
ns3024,2019,movie,2.0,netflix
ns3025,2020,tv show,4.0,netflix
ns3026,2017,movie,4.0,netflix
ns3027,2019,movie,3.5,netflix
ns3028,2020,movie,3.0,netflix
ns3029,2018,tv show,4.0,netflix
ns3030,2019,movie,3.0,netflix
ns3031,2020,tv show,3.0,netflix
ns3032,2018,movie,5.0,netflix
ns3033,2019,movie,2.0,netflix
ns3034,2020,tv show,4.0,netflix
ns3035,2019,tv show,3.0,netflix
ns3036,2020,tv show,5.0,netflix
ns3037,2020,tv show,4.5,netflix
ns3038,2020,tv show,2.5,netflix
ns3039,2014,movie,4.0,netflix
ns3040,2020,tv show,5.0,netflix
ns3041,2020,tv show,2.0,netflix
ns3042,2020,movie,1.0,netflix
ns3043,2020,tv show,3.0,netflix
ns3044,2017,movie,3.0,netflix
ns3045,2020,movie,4.5,netflix
ns3046,2020,tv show,5.0,netflix
ns3047,2020,movie,2.0,netflix
ns3048,2019,tv show,4.0,netflix
ns3049,2017,movie,2.0,netflix
ns3050,2020,tv show,3.0,netflix
ns3051,2019,tv show,3.0,netflix
ns3052,2018,movie,3.0,netflix
ns3053,2017,tv show,3.0,netflix
ns3054,2018,tv show,1.5,netflix
ns3055,2014,movie,5.0,netflix
ns3056,2018,tv show,4.0,netflix
ns3057,2019,tv show,3.0,netflix
ns3058,2007,movie,3.0,netflix
ns3059,2008,movie,2.5,netflix
ns3060,2009,movie,3.5,netflix
ns3061,2020,movie,5.0,netflix
ns3062,2015,movie,5.0,netflix
ns3063,2001,movie,3.5,netflix
ns3064,2017,tv show,3.0,netflix
ns3065,2019,movie,4.5,netflix
ns3066,2020,tv show,3.5,netflix
ns3067,2017,tv show,4.0,netflix
ns3068,2020,tv show,4.0,netflix
ns3069,2006,movie,3.0,netflix
ns3070,2018,movie,3.0,netflix
ns3071,2017,movie,4.0,netflix
ns3072,2015,tv show,5.0,netflix
ns3073,2015,movie,3.0,netflix
ns3074,2009,movie,3.0,netflix
ns3075,2017,tv show,3.5,netflix
ns3076,2020,tv show,5.0,netflix
ns3077,2017,tv show,2.0,netflix
ns3078,2019,movie,2.0,netflix
ns3079,2019,movie,3.0,netflix
ns3080,2019,tv show,4.5,netflix
ns3081,2019,movie,3.0,netflix
ns3082,2019,movie,4.0,netflix
ns3083,2019,tv show,3.0,netflix
ns3084,2018,tv show,3.0,netflix
ns3085,2016,tv show,4.5,netflix
ns3086,2018,tv show,4.5,netflix
ns3087,2019,tv show,5.0,netflix
ns3088,2019,tv show,3.0,netflix
ns3089,2019,tv show,4.0,netflix
ns3090,2019,movie,2.0,netflix
ns3091,2013,movie,4.0,netflix
ns3092,2018,movie,4.5,netflix
ns3093,2019,tv show,4.5,netflix
ns3094,2018,movie,5.0,netflix
ns3095,2019,movie,5.0,netflix
ns3096,2019,tv show,3.0,netflix
ns3097,2019,tv show,5.0,netflix
ns3098,2019,movie,2.0,netflix
ns3099,2017,movie,4.5,netflix
ns3100,2019,movie,4.0,netflix
ns3101,2019,movie,3.0,netflix
ns3102,2017,movie,4.0,netflix
ns3103,2019,movie,3.0,netflix
ns3104,2019,tv show,4.5,netflix
ns3105,2019,movie,3.5,netflix
ns3106,2019,movie,3.0,netflix
ns3107,2019,tv show,5.0,netflix
ns3108,2019,movie,4.5,netflix
ns3109,2012,tv show,4.0,netflix
ns3110,2019,movie,3.5,netflix
ns3111,2017,movie,4.5,netflix
ns3112,2019,tv show,3.5,netflix
ns3113,2014,movie,4.5,netflix
ns3114,2018,movie,3.5,netflix
ns3115,2015,movie,3.0,netflix
ns3116,2015,movie,3.0,netflix
ns3117,2019,movie,3.0,netflix
ns3118,2019,tv show,4.5,netflix
ns3119,2019,movie,4.0,netflix
ns3120,2019,tv show,5.0,netflix
ns3121,2019,tv show,4.0,netflix
ns3122,2019,tv show,5.0,netflix
ns3123,2019,tv show,4.0,netflix
ns3124,2019,movie,4.0,netflix
ns3125,2018,movie,3.0,netflix
ns3126,2015,movie,3.0,netflix
ns3127,2015,movie,3.0,netflix
ns3128,2016,tv show,4.0,netflix
ns3129,2015,tv show,5.0,netflix
ns3130,2019,tv show,4.0,netflix
ns3131,2018,tv show,4.0,netflix
ns3132,2001,movie,1.0,netflix
ns3133,2015,movie,3.0,netflix
ns3134,2006,movie,3.0,netflix
ns3135,2011,movie,4.5,netflix
ns3136,2013,movie,4.0,netflix
ns3137,2011,movie,3.0,netflix
ns3138,2012,tv show,5.0,netflix
ns3139,2019,movie,4.0,netflix
ns3140,2007,movie,2.0,netflix
ns3141,2017,movie,1.0,netflix
ns3142,2010,movie,3.5,netflix
ns3143,2004,movie,3.0,netflix
ns3144,2009,movie,2.0,netflix
ns3145,2017,movie,5.0,netflix
ns3146,2008,movie,5.0,netflix
ns3147,2012,tv show,2.0,netflix
ns3148,2012,movie,3.0,netflix
ns3149,2005,tv show,5.0,netflix
ns3150,2011,movie,3.0,netflix
ns3151,2019,movie,5.0,netflix
ns3152,2016,movie,3.5,netflix
ns3153,2017,movie,4.0,netflix
ns3154,2016,movie,4.0,netflix
ns3155,2018,movie,2.0,netflix
ns3156,2019,movie,5.0,netflix
ns3157,2018,movie,2.5,netflix
ns3158,2019,movie,4.0,netflix
ns3159,2019,movie,4.0,netflix
ns3160,2017,movie,5.0,netflix
ns3161,2019,movie,4.5,netflix
ns3162,2019,movie,4.0,netflix
ns3163,2017,movie,5.0,netflix
ns3164,2019,movie,5.0,netflix
ns3165,2019,movie,2.0,netflix
ns3166,2019,tv show,4.0,netflix
ns3167,2017,movie,3.5,netflix
ns3168,2017,movie,3.0,netflix
ns3169,2020,tv show,4.0,netflix
ns3170,2019,movie,4.5,netflix
ns3171,2017,movie,5.0,netflix
ns3172,2017,movie,4.0,netflix
